"TEMPERATURE","20.8","Salle des machines","20180425014004",
"TEMPERATURE","20.8","Salle des machines","20180425014104",
"TEMPERATURE","20.8","Salle des machines","20180425014204",
"TEMPERATURE","20.8","Salle des machines","20180425014304",
"TEMPERATURE","20.8","Salle des machines","20180425014404",
"TEMPERATURE","20.7","Salle des machines","20180425014503",
"TEMPERATURE","20.7","Salle des machines","20180425014603",
"TEMPERATURE","20.7","Salle des machines","20180425014704",
"TEMPERATURE","20.7","Salle des machines","20180425014804",
"TEMPERATURE","20.7","Salle des machines","20180425014904",
"TEMPERATURE","20.7","Salle des machines","20180425015004",
"TEMPERATURE","20.7","Salle des machines","20180425015104",
"TEMPERATURE","20.7","Salle des machines","20180425015204",
"TEMPERATURE","20.7","Salle des machines","20180425015304",
"TEMPERATURE","20.7","Salle des machines","20180425015404",
"TEMPERATURE","20.7","Salle des machines","20180425015503",
"TEMPERATURE","20.7","Salle des machines","20180425015604",
"TEMPERATURE","20.7","Salle des machines","20180425015704",
"TEMPERATURE","20.7","Salle des machines","20180425015804",
"TEMPERATURE","20.7","Salle des machines","20180425015904",
"TEMPERATURE","20.7","Salle des machines","20180425020004",
"TEMPERATURE","20.8","Salle des machines","20180425020104",
"TEMPERATURE","20.8","Salle des machines","20180425020204",
"TEMPERATURE","20.8","Salle des machines","20180425020304",
"TEMPERATURE","20.8","Salle des machines","20180425020403",
"TEMPERATURE","20.8","Salle des machines","20180425020503",
"TEMPERATURE","20.8","Salle des machines","20180425020604",
"TEMPERATURE","20.8","Salle des machines","20180425020704",
"TEMPERATURE","20.8","Salle des machines","20180425020804",
"TEMPERATURE","20.7","Salle des machines","20180425020904",
"TEMPERATURE","20.7","Salle des machines","20180425021004",
"TEMPERATURE","20.7","Salle des machines","20180425021104",
"TEMPERATURE","20.7","Salle des machines","20180425021203",
"TEMPERATURE","20.7","Salle des machines","20180425021303",
"TEMPERATURE","20.7","Salle des machines","20180425021404",
"TEMPERATURE","20.7","Salle des machines","20180425021504",
"TEMPERATURE","20.7","Salle des machines","20180425021604",
"TEMPERATURE","20.7","Salle des machines","20180425021704",
"TEMPERATURE","20.7","Salle des machines","20180425021804",
"TEMPERATURE","20.7","Salle des machines","20180425021904",
"TEMPERATURE","20.7","Salle des machines","20180425022004",
"TEMPERATURE","20.7","Salle des machines","20180425022104",
"TEMPERATURE","20.7","Salle des machines","20180425022203",
"TEMPERATURE","20.7","Salle des machines","20180425022304",
"TEMPERATURE","20.7","Salle des machines","20180425022404",
"TEMPERATURE","20.7","Salle des machines","20180425022504",
"TEMPERATURE","20.7","Salle des machines","20180425022604",
"TEMPERATURE","20.7","Salle des machines","20180425022704",
"TEMPERATURE","20.8","Salle des machines","20180425022804",
"TEMPERATURE","20.8","Salle des machines","20180425022904",
"TEMPERATURE","20.8","Salle des machines","20180425023004",
"TEMPERATURE","20.8","Salle des machines","20180425023104",
"TEMPERATURE","20.8","Salle des machines","20180425023203",
"TEMPERATURE","20.8","Salle des machines","20180425023303",
"TEMPERATURE","20.8","Salle des machines","20180425023404",
"TEMPERATURE","20.8","Salle des machines","20180425023504",
"TEMPERATURE","20.7","Salle des machines","20180425023604",
"TEMPERATURE","20.7","Salle des machines","20180425023704",
"TEMPERATURE","20.7","Salle des machines","20180425023804",
"TEMPERATURE","20.7","Salle des machines","20180425023904",
"TEMPERATURE","20.7","Salle des machines","20180425024004",
"TEMPERATURE","20.7","Salle des machines","20180425024104",
"TEMPERATURE","20.7","Salle des machines","20180425024203",
"TEMPERATURE","20.7","Salle des machines","20180425024303",
"TEMPERATURE","20.6","Salle des machines","20180425024404",
"TEMPERATURE","20.6","Salle des machines","20180425024504",
"TEMPERATURE","20.6","Salle des machines","20180425024604",
"TEMPERATURE","20.6","Salle des machines","20180425024704",
"TEMPERATURE","20.6","Salle des machines","20180425024804",
"TEMPERATURE","20.6","Salle des machines","20180425024904",
"TEMPERATURE","20.6","Salle des machines","20180425025004",
"TEMPERATURE","20.6","Salle des machines","20180425025103",
"TEMPERATURE","20.7","Salle des machines","20180425025204",
"TEMPERATURE","20.7","Salle des machines","20180425025304",
"TEMPERATURE","20.7","Salle des machines","20180425025404",
"TEMPERATURE","20.8","Salle des machines","20180425025504",
"TEMPERATURE","20.8","Salle des machines","20180425025604",
"TEMPERATURE","20.8","Salle des machines","20180425025704",
"TEMPERATURE","20.8","Salle des machines","20180425025804",
"TEMPERATURE","20.8","Salle des machines","20180425025903",
"TEMPERATURE","20.8","Salle des machines","20180425030003",
"TEMPERATURE","20.8","Salle des machines","20180425030104",
"TEMPERATURE","20.8","Salle des machines","20180425030204",
"TEMPERATURE","20.7","Salle des machines","20180425030304",
